time_s,target,measurement,control,applied_control,error,integral,derivative
3.46,1.0,0.707898632833573,1.2284373329748313,1.2284373329748313,0.29098962000194617,0.9814639346873774,0.06781755222010077
3.48,1.0,0.7070134300467743,1.2335555561966092,1.2335555561966092,0.292101367166427,0.9873059620307059,0.055587358224040706
3.5,1.0,0.7063379752671697,1.2384384236076484,1.2384384236076484,0.2929865699532257,0.9931656934297703,0.044260139339935556
3.52,1.0,0.7058566473715202,1.2431014581368103,1.2431014581368103,0.2936620247328303,0.999038933924427,0.03377273898023114
3.54,1.0,0.7055549187108309,1.2475591092025644,1.2475591092025644,0.2941433526284798,1.0049218009769967,0.024066394782473743
3.56,1.0,0.7054192790238707,1.2518248273194246,1.2518248273194246,0.29444508128916913,1.0108107026027802,0.015086433034466884
3.58,1.0,0.7054371646417967,1.255911133516837,1.255911133516837,0.2945807209761293,1.0167023170223028,0.006781984348008807
3.6,1.0,0.7055968926159586,1.2598296839312482,1.2598296839312482,0.29456283535820327,1.022593573729467,-0.0008942808963019466
3.62,1.0,0.7058875994265409,1.263591329906971,1.263591329906971,0.2944031073840414,1.0284816358771478,-0.007986398708093034
3.64,1.0,0.7062991839535092,1.2672061739181708,1.2672061739181708,0.2941124005734591,1.0343638838886169,-0.01453534052911487
3.66,1.0,0.7068222544134737,1.2706836216025321,1.2706836216025321,0.2937008160464908,1.0402379002095468,-0.020579226348416135
3.68,1.0,0.7074480789866924,1.2740324301769892,1.2740324301769892,0.2931777455865263,1.0461014551212773,-0.02615352299822349
3.7,1.0,0.7081685398776164,1.2772607534871028,1.2772607534871028,0.2925519210133076,1.0519524935415434,-0.03129122866093459
3.72,1.0,0.7089760905702176,1.2803761839241483,1.2803761839241483,0.2918314601223836,1.057789122743991,-0.036023044546201755
3.74,1.0,0.7098637160559456,1.2833857914277371,1.2833857914277371,0.2910239094297824,1.0636096009325866,-0.04037753463005944
3.7600000000000002,1.0,0.7108248958276063,1.286296159776616,1.286296159776616,0.29013628394405444,1.0694123266114677,-0.04438127428639804
3.7800000000000002,1.0,0.7118535694468286,1.2891134203562191,1.2891134203562191,0.28917510417239367,1.0751958286949155,-0.048058988583038476
3.8000000000000003,1.0,0.7129441045061595,1.2918432835784284,1.2918432835784284,0.28814643055317135,1.080958757305979,-0.051433680961116
3.8200000000000003,1.0,0.7140912668192734,1.294491068116791,1.294491068116791,0.2870558954938405,1.0866998752158556,-0.05452675296654386
3.84,1.0,0.7152901926843579,1.297061728109097,1.297061728109097,0.2859087331807266,1.0924180498794702,-0.05735811565569238
3.86,1.0,0.7165363630765146,1.299559878468667,1.299559878468667,0.2847098073156421,1.098112246025783,-0.05994629325422607
3.88,1.0,0.7178255796350358,1.301989818435847,1.301989818435847,0.2834636369234854,1.1037815187642528,-0.062308519607834345
3.9,1.0,0.7191539423207466,1.304355553492082,1.304355553492082,0.2821744203649642,1.1094250071715521,-0.06446082792606056
3.92,1.0,0.7205178286272808,1.306660815750436,1.306660815750436,0.2808460576792534,1.1150419283251372,-0.06641813428553967
3.94,1.0,0.7219138742382335,1.3089090829284813,1.3089090829284813,0.27948217137271925,1.1206315717525916,-0.06819431532670839
3.96,1.0,0.7233389550296485,1.3111035960021478,1.3111035960021478,0.2780861257617665,1.126193294267827,-0.06980228054763726
3.98,1.0,0.7247901703242882,1.3132473756322391,1.3132473756322391,0.2766610449703515,1.131726515167234,-0.0712540395707506
4.0,1.0,0.7262648273106401,1.315343237448968,1.315343237448968,0.27520982967571184,1.1372307117607483,-0.07256076473198259
4.0200000000000005,1.0,0.7277604265456681,1.3173938062739083,1.3173938062739083,0.2737351726893599,1.1427054152145355,-0.07373284931759816
4.04,1.0,0.729274648465944,1.319401529353256,1.319401529353256,0.2722395734543319,1.1481502066836222,-0.07477996175139778
4.0600000000000005,1.0,0.7308053408370423,1.3213686886711469,1.3213686886711469,0.27072535153405597,1.1535647137143032,-0.07571109601379744
4.08,1.0,0.7323505070759496,1.3232974124069952,1.3232974124069952,0.2691946591629577,1.1589486068975623,-0.07653461855491317
4.1,1.0,0.7339082953857832,1.3251896855963734,1.3251896855963734,0.2676494929240504,1.1643015967560433,-0.07725831194536625
4.12,1.0,0.7354769886463299,1.3270473600508197,1.3270473600508197,0.26609170461421683,1.1696234308483275,-0.0778894154916776
4.14,1.0,0.7370549950078485,1.328872163588092,1.328872163588092,0.26452301135367007,1.174913891075401,-0.07843466302733804
4.16,1.0,0.7386408391392296,1.3306657086208293,1.3306657086208293,0.26294500499215145,1.180172791175244,-0.07890031807593068
4.18,1.0,0.740233154085011,1.3324295001482178,1.3324295001482178,0.2613591608607704,1.1853999743924595,-0.07929220656905378
4.2,1.0,0.7418306736889082,1.3341649431921838,1.3341649431921838,0.259766845914989,1.1905953113107592,-0.07961574728906906
4.22,1.0,0.7434322255444656,1.3358733497167368,1.3358733497167368,0.2581693263110918,1.1957586978369812,-0.07987598019486009
4.24,1.0,0.7450367244361719,1.3375559450663879,1.3375559450663879,0.25656777445553436,1.2008900533260918,-0.08007759277787185
4.26,1.0,0.746643166236933,1.3392138739571058,1.3392138739571058,0.25496327556382814,1.2059893188373683,-0.08022494458531093
4.28,1.0,0.7482506222301681,1.3408482060508984,1.3408482060508984,0.25335683376306695,1.2110564555126295,-0.08032209003805968
4.3,1.0,0.7498582338269981,1.3424599411429932,1.3424599411429932,0.25174937776983186,1.216091443068026,-0.08037279966175426
4.32,1.0,0.7514652076510543,1.344050013988542,1.344050013988542,0.2501417661730019,1.2210942783914862,-0.08038057984149916
4.34,1.0,0.7530708109653399,1.3456192987939097,1.3456192987939097,0.2485347923489457,1.226064974238465,-0.08034869120280841
